package,version,file_out,functions,title,internal,all_urls
ukbflow,0.3.4,assoc_coxph.html,assoc_cox,Cox proportional hazards association analysis,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,assoc_coxph_zph.html,assoc_coxph_zph,Proportional hazards assumption test for Cox regression,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,assoc_coxph_zph.html,assoc_zph,Proportional hazards assumption test for Cox regression,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,assoc_lag.html,assoc_lag,Cox regression lag sensitivity analysis,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,assoc_linear.html,assoc_linear,Linear regression association analysis,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,assoc_linear.html,assoc_lm,Linear regression association analysis,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,assoc_logistic.html,assoc_logistic,Logistic regression association analysis,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,assoc_logistic.html,assoc_logit,Logistic regression association analysis,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,assoc_subgroup.html,assoc_subgroup,Subgroup association analysis with optional interaction test,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,assoc_subgroup.html,assoc_sub,Subgroup association analysis with optional interaction test,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,assoc_trend.html,assoc_trend,Dose-response trend analysis,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,assoc_trend.html,assoc_tr,Dose-response trend analysis,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,auth_list_projects.html,auth_list_projects,List available DNAnexus projects,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,auth_login.html,auth_login,Login to DNAnexus with a token,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,auth_logout.html,auth_logout,Logout from DNAnexus,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,auth_select_project.html,auth_select_project,Select a DNAnexus project,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,auth_status.html,auth_status,Check current DNAnexus authentication status,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,decode_names.html,decode_names,Rename UKB field ID columns to human-readable snake_case names,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,decode_values.html,decode_values,Decode UKB categorical column values using Showcase metadata,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,derive_age.html,derive_age,Compute age at event for one or more UKB outcomes,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,derive_cancer_registry.html,derive_cancer_registry,Derive a binary disease flag from UKB cancer registry,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,derive_case.html,derive_case,Combine self-report and ICD-10 sources into a unified case definition,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,derive_covariate.html,derive_covariate,Prepare UKB covariates for analysis,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,derive_cut.html,derive_cut,Cut a continuous UKB variable into quantile-based or custom groups,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,derive_death_registry.html,derive_death_registry,Derive a binary disease flag from UKB death registry,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,derive_first_occurrence.html,derive_first_occurrence,Derive a binary disease flag from UKB First Occurrence fields,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,derive_followup.html,derive_followup,Compute follow-up end date and follow-up time for survival analysis,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,derive_hes.html,derive_hes,Derive a binary disease flag from UKB HES inpatient diagnoses,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,derive_icd10.html,derive_icd10,Derive a unified ICD-10 disease flag across multiple UKB data sources,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,derive_missing.html,derive_missing,Handle informative missing labels in UKB decoded data,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,derive_selfreport.html,derive_selfreport,Define a self-reported phenotype from UKB touchscreen data,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,derive_timing.html,derive_timing,Classify disease timing relative to UKB baseline assessment,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,extract_batch.html,extract_batch,Submit a large-scale phenotype extraction job via table-exporter,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,extract_ls.html,extract_ls,List all approved fields in the UKB dataset,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,extract_pheno.html,extract_pheno,Extract phenotype data from a UKB dataset,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,fetch_field.html,fetch_field,Download the UKB field dictionary file,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,fetch_file.html,fetch_file,Download a file from RAP project storage,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,fetch_ls.html,fetch_ls,List files and folders at a remote RAP path,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,fetch_metadata.html,fetch_metadata,Download the Showcase metadata folder,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,fetch_tree.html,fetch_tree,Print a remote RAP directory tree,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,fetch_url.html,fetch_url,Get pre-authenticated download URL(s) for a remote RAP file or folder,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,grs_bgen2pgen.html,grs_bgen2pgen,Convert UKB imputed BGEN files to PGEN on RAP,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,grs_check.html,grs_check,Check and export a GRS weights file,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,grs_score.html,grs_score,Calculate genetic risk scores from PGEN files on RAP,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,grs_standardize.html,grs_standardize,Standardise GRS columns by Z-score transformation,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,grs_standardize.html,grs_zscore,Standardise GRS columns by Z-score transformation,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,grs_validate.html,grs_validate,Validate GRS predictive performance,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,job_ls.html,job_ls,List recent DNAnexus jobs in the current project,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,job_path.html,job_path,Get the RAP file path of a completed DNAnexus job output,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,job_result.html,job_result,Load the result of a completed DNAnexus job into R,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,job_status.html,job_status,Check the current state of a DNAnexus job,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,job_wait.html,job_wait,Wait for a DNAnexus job to finish,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,ops_na.html,ops_na,Summarise missing values by column,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,ops_set_safe_cols.html,ops_set_safe_cols,Register additional safe columns protected from snapshot-based drops,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,ops_setup.html,ops_setup,Check the ukbflow operating environment,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,ops_snapshot.html,ops_snapshot,Record and review dataset pipeline snapshots,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,ops_snapshot_cols.html,ops_snapshot_cols,Retrieve column names recorded at a snapshot,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,ops_snapshot_diff.html,ops_snapshot_diff,Compare column names between two snapshots,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,ops_snapshot_remove.html,ops_snapshot_remove,Remove raw source columns recorded at a snapshot,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,ops_toy.html,ops_toy,Generate toy UKB-like data for testing and development,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,ops_withdraw.html,ops_withdraw,Exclude withdrawn participants from a dataset,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,plot_forest.html,plot_forest,Publication-ready forest plot,FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,plot_tableone.html,plot_tableone,Publication-ready Table 1 (Baseline Characteristics),FALSE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,ukbflow-package.html,ukbflow,"ukbflow: Streamlined Workflow for UK Biobank Data Extraction, Analysis, and Visualization",TRUE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
ukbflow,0.3.4,ukbflow-package.html,ukbflow-package,"ukbflow: Streamlined Workflow for UK Biobank Data Extraction, Analysis, and Visualization",TRUE,https://github.com/evanbio/ukbflow|https://evanbio.github.io/ukbflow/
utsf,1.3.4,autoplot.utsf_forecast.html,autoplot.utsf_forecast,Create a ggplot object from an utsf_forecast object,FALSE,https://github.com/franciscomartinezdelrio/utsf
utsf,1.3.4,build_examples.html,build_examples,Build the training examples,FALSE,https://github.com/franciscomartinezdelrio/utsf
utsf,1.3.4,create_model.html,create_model,Train an univariate time series forecasting model,FALSE,https://github.com/franciscomartinezdelrio/utsf
utsf,1.3.4,efa.html,efa,Estimate the forecast accuracy of a model on a time series,FALSE,https://github.com/franciscomartinezdelrio/utsf
utsf,1.3.4,forecast.utsf.html,forecast.utsf,Forecasting a time series,FALSE,https://github.com/franciscomartinezdelrio/utsf
utsf,1.3.4,predict.utsf.html,predict.utsf,Prediction from utsf objects,FALSE,https://github.com/franciscomartinezdelrio/utsf
utsf,1.3.4,reexports.html,reexports,Objects exported from other packages,TRUE,https://github.com/franciscomartinezdelrio/utsf
utsf,1.3.4,reexports.html,forecast,Objects exported from other packages,TRUE,https://github.com/franciscomartinezdelrio/utsf
utsf,1.3.4,tune_grid.html,tune_grid,Estimate the forecast accuracy of a model on a time series according to a grid of parameters,FALSE,https://github.com/franciscomartinezdelrio/utsf
utsf,1.3.4,utsf-package.html,utsf,utsf: Univariate Time Series Forecasting,TRUE,https://github.com/franciscomartinezdelrio/utsf
utsf,1.3.4,utsf-package.html,utsf-package,utsf: Univariate Time Series Forecasting,TRUE,https://github.com/franciscomartinezdelrio/utsf
valr,0.10.0,bed12_to_exons.html,bed12_to_exons,Convert BED12 to individual exons in BED6.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_absdist.html,bed_absdist,Compute absolute distances between intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_closest.html,bed_closest,Identify closest intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_cluster.html,bed_cluster,Cluster neighboring intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_complement.html,bed_complement,Identify intervals in a genome not covered by a query.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_coverage.html,bed_coverage,Compute coverage of intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_fisher.html,bed_fisher,Fisher's test to measure overlap between two sets of intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_flank.html,bed_flank,Create flanking intervals from input intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_genomecov.html,bed_genomecov,Calculate coverage across a genome,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_glyph.html,bed_glyph,Create example glyphs for valr functions.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_intersect.html,bed_intersect,Identify intersecting intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_jaccard.html,bed_jaccard,Calculate the Jaccard statistic for two sets of intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_makewindows.html,bed_makewindows,"Divide intervals into new sub-intervals (""windows"").",FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_map.html,bed_map,Calculate summaries from overlapping intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_map.html,concat,Calculate summaries from overlapping intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_map.html,values_unique,Calculate summaries from overlapping intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_map.html,values,Calculate summaries from overlapping intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_merge.html,bed_merge,Merge overlapping intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_partition.html,bed_partition,Partition intervals into elemental intervals,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_projection.html,bed_projection,Projection test for query interval overlap.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_random.html,bed_random,Generate randomly placed intervals on a genome.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_reldist.html,bed_reldist,Compute relative distances between intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_shift.html,bed_shift,Adjust intervals by a fixed size.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_shuffle.html,bed_shuffle,Shuffle input intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_slop.html,bed_slop,Increase the size of input intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_sort.html,bed_sort,Sort a set of intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_subtract.html,bed_subtract,Subtract two sets of intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bed_window.html,bed_window,Identify intervals within a specified distance.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,bound_intervals.html,bound_intervals,Select intervals bounded by a genome.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,create_introns.html,create_introns,Create intron features.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,create_tss.html,create_tss,Create transcription start site features.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,create_utrs3.html,create_utrs3,Create 3' UTR features.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,create_utrs5.html,create_utrs5,Create 5' UTR features.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,db.html,db,Fetch data from remote databases.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,db.html,db_ucsc,Fetch data from remote databases.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,db.html,db_ensembl,Fetch data from remote databases.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,flip_strands.html,flip_strands,Flip strands in intervals.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,gr_to_bed.html,gr_to_bed,Convert Granges to bed tibble,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,id.html,id,Plyr function id packaged due to plyr being retired Compute a unique numeric id for each unique row in a data frame.,TRUE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,id_var.html,id_var,Plyr function id_var packaged due to plyr being retired Numeric id for a vector.,TRUE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,interval_spacing.html,interval_spacing,Calculate interval spacing.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,ivl_df.html,ivl_df,Bed-like data.frame requirements for valr functions,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,ivl_df.html,genome_df,Bed-like data.frame requirements for valr functions,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,ivl_df.html,check_interval,Bed-like data.frame requirements for valr functions,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,ivl_df.html,check_genome,Bed-like data.frame requirements for valr functions,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,read_bed.html,read_bed,Read BED and related files.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,read_bed.html,read_bed12,Read BED and related files.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,read_bed.html,read_bedgraph,Read BED and related files.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,read_bed.html,read_narrowpeak,Read BED and related files.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,read_bed.html,read_broadpeak,Read BED and related files.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,read_genome.html,read_genome,Read genome files.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,read_gtf.html,read_gtf,Import and convert a GTF/GFF file into a valr compatible bed tbl format,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,read_vcf.html,read_vcf,Read a VCF file.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,reexports-deprecated.html,reexports-deprecated,Deprecated tibble re-exports,TRUE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,reexports-deprecated.html,data_frame,Deprecated tibble re-exports,TRUE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,reexports-deprecated.html,as_data_frame,Deprecated tibble re-exports,TRUE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,reexports.html,reexports,Objects exported from other packages,TRUE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,reexports.html,read_bigwig,Objects exported from other packages,TRUE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,reexports.html,read_bigbed,Objects exported from other packages,TRUE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,reexports.html,tribble,Objects exported from other packages,TRUE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,reexports.html,tibble,Objects exported from other packages,TRUE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,reexports.html,as_tibble,Objects exported from other packages,TRUE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,valr-package.html,valr-package,valr: Genome Interval Arithmetic,TRUE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,valr.html,valr,valr: genome interval arithmetic in R,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
valr,0.10.0,valr_example.html,valr_example,Provide working directory for valr example files.,FALSE,https://github.com/rnabioco/valr|https://rnabioco.github.io/valr/
vetiver,0.2.7,api_spec.html,api_spec,Update the OpenAPI specification using model metadata,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,api_spec.html,glue_spec_summary,Update the OpenAPI specification using model metadata,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,api_spec.html,glue_spec_summary.default,Update the OpenAPI specification using model metadata,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,api_spec.html,glue_spec_summary.data.frame,Update the OpenAPI specification using model metadata,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,api_spec.html,glue_spec_summary.array,Update the OpenAPI specification using model metadata,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,attach_pkgs.html,attach_pkgs,Fully attach or load packages for making model predictions,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,attach_pkgs.html,load_pkgs,Fully attach or load packages for making model predictions,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,augment.vetiver_endpoint.html,augment.vetiver_endpoint,Post new data to a deployed model API endpoint and augment with predictions,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,augment.vetiver_endpoint_sagemaker.html,augment.vetiver_endpoint_sagemaker,Post new data to a deployed SageMaker model endpoint and augment with predictions,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_startup.train,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_predict.train,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_startup.gam,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_predict.gam,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_predict.glm,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_startup,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_startup.default,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_predict,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_predict.default,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_startup.keras.engine.training.Model,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_predict.keras.engine.training.Model,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_predict.kproto,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_predict.lm,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_startup.luz_module_fitted,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_predict.luz_module_fitted,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_startup.Learner,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_predict.Learner,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_startup.int_conformal_split,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_predict.int_conformal_split,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
vetiver,0.2.7,handler_startup.html,handler_startup.int_conformal_full,Model handler functions for API endpoint,FALSE,https://vetiver.posit.co|https://rstudio.github.io/vetiver-r/|https://github.com/rstudio/vetiver-r/
